SIRET,company,star,avis,resultats
84879272700028,167,5.0,16.0,"""
""date:"""": ""il y a 5 mois"", ""name"": ""Lion De l’Atlas"", ""
""avis:"""": ""Kevin s'occupe de tous mes contrats d'assurance et je ne regrette absolument pas mon choix, personne très sympathique, compétente, disponible et tarif très attractif.
Je vous le recommande."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 5 mois"", ""name"": ""Lion De l’Atlas"", ""
""avis:"""": ""Kevin s'occupe de tous mes contrats d'assurance et je ne regrette absolument pas mon choix, personne très sympathique, compétente, disponible et tarif très attractif.
Je vous le recommande."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Sotchi Dlcx"", ""
""avis:"""": ""J'ai travailler avec M. Ciffréo pendant une année et je ne peux que confirmer les avis précédents attestant qu'il est sérieux et professionnel. Je recommande Providence Assurances."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Sotchi Dlcx"", ""
""avis:"""": ""J'ai travailler avec M. Ciffréo pendant une année et je ne peux que confirmer les avis précédents attestant qu'il est sérieux et professionnel. Je recommande Providence Assurances."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 9 mois"", ""name"": ""Maryline Moulin"", ""
""avis:"""": ""Une amie m'a recommandé Kevin courtier à Providence Assurances. Il m'a proposé une mutuelle adaptée à  mes besoins.Du coup, tarif plus bas avec de meilleures remboursements. …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 9 mois"", ""name"": ""Maryline Moulin"", ""
""avis:"""": ""Une amie m'a recommandé Kevin courtier à Providence Assurances. Il m'a proposé une mutuelle adaptée à  mes besoins.Du coup, tarif plus bas avec de meilleures remboursements. …"", ""
""évaluation:"""": 5"
34805816500104,306,3.4,31.0,"""
""date:"""": ""il y a un mois"", ""name"": ""Sophie Baucheron"", ""
""avis:"""": ""Expérience très très très très mauvaise suite à un litige avec une société anglaise qui vendait des meubles et qui a fait faillite. Je ne recommande absolument pas ce sont des personnes qui ne donnent pas suite à votre demande, qui usent votre patience à force de délais sans fin, aucune solution n’est proposé pour régler le problème."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""Sophie Baucheron"", ""
""avis:"""": ""Expérience très très très très mauvaise suite à un litige avec une société anglaise qui vendait des meubles et qui a fait faillite. Je ne recommande absolument pas ce sont des personnes qui ne donnent pas suite à votre demande, qui usent votre patience à force de délais sans fin, aucune solution n’est proposé pour régler le problème."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Guillaume Cast"", ""
""avis:"""": ""Cabinet de conseil déontologiquement douteux qui n'en aura que de mauvais à vous prodiguer (n'ayez surtout pas le malheur d'avoir affaire à Christophe Gonzalez, il n'y a pas plus incompétent que lui)."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Guillaume Cast"", ""
""avis:"""": ""Cabinet de conseil déontologiquement douteux qui n'en aura que de mauvais à vous prodiguer (n'ayez surtout pas le malheur d'avoir affaire à Christophe Gonzalez, il n'y a pas plus incompétent que lui)."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 ans"", ""name"": ""Teu TCHA"", ""
""avis:"""": ""Accueil de l'agent de sécurité à partir de 17h vraiment à revoir à ce jour. Un savoir être à revoir, employabilité de la sécurité laisse présager du level de responsabilité de PWC. Il est aisé de corriger une erreur technique mais quatre …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 ans"", ""name"": ""Teu TCHA"", ""
""avis:"""": ""Accueil de l'agent de sécurité à partir de 17h vraiment à revoir à ce jour. Un savoir être à revoir, employabilité de la sécurité laisse présager du level de responsabilité de PWC. Il est aisé de corriger une erreur technique mais quatre …"", ""
""évaluation:"""": 1"
34287940000139,297,2.0,4.0,"""
""date:"""": ""il y a 2 ans"", ""name"": ""France VAL"", ""
""avis:"""": ""J ai acheté un blouson Polo ralf Lauren blanc manche bleue et capuche verte pour homme. Au premier lavage à froid le bleu a déteint sur le blanc et le blouson est mort. Pour un vêtement de luxe c est donc de la mauvaise qualité. A ne pas acheter méfiez vous des étiquettes notées lavage 30 degrés!!!"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 2 ans"", ""name"": ""France VAL"", ""
""avis:"""": ""J ai acheté un blouson Polo ralf Lauren blanc manche bleue et capuche verte pour homme. Au premier lavage à froid le bleu a déteint sur le blanc et le blouson est mort. Pour un vêtement de luxe c est donc de la mauvaise qualité. A ne pas acheter méfiez vous des étiquettes notées lavage 30 degrés!!!"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Angela G MC"", ""
""avis:"""": ""A FUIR !!!! Ni la qualité, ni le respect du client.
Un sac à main defectueux qui s'est décousu au bout de 10 mois. Un SAV en ligne qui ne comprend rien (ou ne veut rien savoir). Deux courriers au siège et aucune reponse,,, pas même un accusé de reception."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Angela G MC"", ""
""avis:"""": ""A FUIR !!!! Ni la qualité, ni le respect du client.
Un sac à main defectueux qui s'est décousu au bout de 10 mois. Un SAV en ligne qui ne comprend rien (ou ne veut rien savoir). Deux courriers au siège et aucune reponse,,, pas même un accusé de reception."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Mahdi Chakchouk"", ""
""avis:"""": ""Ne veut pas prendre en charge un lot de t shirt blanc qui s’est décoloré au niveau du col au niveau du premier lavage 30 degrés couleur blanc séparé
Dossier à la répression des fraudes
Inadmissible de traiter les clients de la sorte"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Mahdi Chakchouk"", ""
""avis:"""": ""Ne veut pas prendre en charge un lot de t shirt blanc qui s’est décoloré au niveau du col au niveau du premier lavage 30 degrés couleur blanc séparé
Dossier à la répression des fraudes
Inadmissible de traiter les clients de la sorte"", ""
""évaluation:"""": 1"
38335951000807,326,3.0,4.0,"""
""date:"""": ""il y a un an"", ""name"": ""Cedric GOBIET"", ""
""avis:"""": ""Mon épouse qui devait se voir remplacer son matériel par un autre s est retrouvé avec.... Deux contrats... Une aberration sans solution de leur part... On se retrouve désormais avec le dernier contrat à terminer... D une imprimante obsolète...!! Achetez... Ou fuyez..."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Cedric GOBIET"", ""
""avis:"""": ""Mon épouse qui devait se voir remplacer son matériel par un autre s est retrouvé avec.... Deux contrats... Une aberration sans solution de leur part... On se retrouve désormais avec le dernier contrat à terminer... D une imprimante obsolète...!! Achetez... Ou fuyez..."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 2 ans"", ""name"": ""Ullah Ehsan"", ""
""avis:"""": null, ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 2 ans"", ""name"": ""Ullah Ehsan"", ""
""avis:"""": null, ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 11 mois"", ""name"": ""René Joachim"", ""
""avis:"""": null, ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 11 mois"", ""name"": ""René Joachim"", ""
""avis:"""": null, ""
""évaluation:"""": 5"
33762184100903,281,3.9,103.0,"""
""date:"""": ""il y a 3 mois"", ""name"": ""Laurine Guiguet"", ""
""avis:"""": ""Je donne une étoile car je ne peux pas mettre moins :
- Commande de papier jamais livrée, par contre la facture, elle on l'a eu !
- Mise en demeure de paiement de la dite facture (pour un produit jamais livré, …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 3 mois"", ""name"": ""Laurine Guiguet"", ""
""avis:"""": ""Je donne une étoile car je ne peux pas mettre moins :
- Commande de papier jamais livrée, par contre la facture, elle on l'a eu !
- Mise en demeure de paiement de la dite facture (pour un produit jamais livré, …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 6 mois"", ""name"": ""Fabienne PISSARELLO"", ""
""avis:"""": ""Je demande par votre 'système automatisé' depuis plusieurs jours qu'un commercial me contacte ...... j'attends toujours !!! je n'arrive plus à joindre la personne avec qui j'avais contact. Je pense rejeter les prochains prélèvements bancaires pour que quelqu'un daigne me contacter"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 6 mois"", ""name"": ""Fabienne PISSARELLO"", ""
""avis:"""": ""Je demande par votre 'système automatisé' depuis plusieurs jours qu'un commercial me contacte ...... j'attends toujours !!! je n'arrive plus à joindre la personne avec qui j'avais contact. Je pense rejeter les prochains prélèvements bancaires pour que quelqu'un daigne me contacter"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 6 mois"", ""name"": ""Jenny SARAH"", ""
""avis:"""": ""Bonjour,
Nous ne sommes absolument pas satisfait de vos services. Après une 1ere intervention de vos service en novembre 2022 pour un problème lié au toner jaune …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 6 mois"", ""name"": ""Jenny SARAH"", ""
""avis:"""": ""Bonjour,
Nous ne sommes absolument pas satisfait de vos services. Après une 1ere intervention de vos service en novembre 2022 pour un problème lié au toner jaune …"", ""
""évaluation:"""": 1"
33289973100035,204,3.9,173.0,"""
""date:"""": ""il y a un mois"", ""name"": ""Richard Spiers"", ""
""avis:"""": ""Personnels compétents et accueillants. Un remerciement tout particulier à Vincent qui m a permis d obtenir une combinaison adaptée à mon handicap avec l aide d une couturière sur place sans contrepartie financière. Un grand merci. Je recommande vivement"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Richard Spiers"", ""
""avis:"""": ""Personnels compétents et accueillants. Un remerciement tout particulier à Vincent qui m a permis d obtenir une combinaison adaptée à mon handicap avec l aide d une couturière sur place sans contrepartie financière. Un grand merci. Je recommande vivement"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 mois"", ""name"": ""The local Guide"", ""
""avis:"""": ""Great store full of boards and tech. Good customer service  …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 mois"", ""name"": ""The local Guide"", ""
""avis:"""": ""Great store full of boards and tech. Good customer service  …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Hélène Sophie Richard"", ""
""avis:"""": ""Accueil irréprochable ! Du choix, mais surtout des conseils de pro. Un service après vente au top ! Allez y les yeux fermés !!!"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Hélène Sophie Richard"", ""
""avis:"""": ""Accueil irréprochable ! Du choix, mais surtout des conseils de pro. Un service après vente au top ! Allez y les yeux fermés !!!"", ""
""évaluation:"""": 5"
35132272200064,313,4.0,12.0,"""
""date:"""": ""il y a 3 ans"", ""name"": ""Marie"", ""
""avis:"""": ""Machines de qualité, service après-vente et techniciens compétents et réactifs."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 ans"", ""name"": ""Marie"", ""
""avis:"""": ""Machines de qualité, service après-vente et techniciens compétents et réactifs."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 8 ans"", ""name"": ""Alexandre CARRIERE"", ""
""avis:"""": ""Bonjour,
Malgré beaucoup de promesses de la part du Commercial, ils ne sont pas capable de livrer les machines correctement et dans les délais fixés. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 8 ans"", ""name"": ""Alexandre CARRIERE"", ""
""avis:"""": ""Bonjour,
Malgré beaucoup de promesses de la part du Commercial, ils ne sont pas capable de livrer les machines correctement et dans les délais fixés. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 5 ans"", ""name"": ""Antony Cabral"", ""
""avis:"""": ""Très bonne ambiance,  des imprimantes de très haute gamme d'une grande fiabilité, rapidité et rentabilité."", ""
""évaluation:"""": 4
 
""
""date:"""": ""il y a 5 ans"", ""name"": ""Antony Cabral"", ""
""avis:"""": ""Très bonne ambiance,  des imprimantes de très haute gamme d'une grande fiabilité, rapidité et rentabilité."", ""
""évaluation:"""": 4"
84156372900018,156,4.3,7.0,"""
""date:"""": ""il y a 4 mois"", ""name"": ""Bde MENTON"", ""
""avis:"""": ""Chauffeurs pas ponctuels, bus très anciens et de mauvaise qualité (fuite d’eau dans les sièges arrières sur des étudiants à nous).
Quand nous avons fait part de notre mécontentement par message au responsable il …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 mois"", ""name"": ""Bde MENTON"", ""
""avis:"""": ""Chauffeurs pas ponctuels, bus très anciens et de mauvaise qualité (fuite d’eau dans les sièges arrières sur des étudiants à nous).
Quand nous avons fait part de notre mécontentement par message au responsable il …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Mélissa Chami"", ""
""avis:"""": ""Nous avons fait appel à Riviera Double Decker pour la Journée d'Accueil des Etudiants à Nice. Un service de qualité, nous sommes super bien informé et tenue au courant par les chauffeurs. De plus, le SAV est super aussi. Une équipe bienveillante et à l'écoute de nos besoins et attente. Je recommande !"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un an"", ""name"": ""Mélissa Chami"", ""
""avis:"""": ""Nous avons fait appel à Riviera Double Decker pour la Journée d'Accueil des Etudiants à Nice. Un service de qualité, nous sommes super bien informé et tenue au courant par les chauffeurs. De plus, le SAV est super aussi. Une équipe bienveillante et à l'écoute de nos besoins et attente. Je recommande !"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 ans"", ""name"": ""Maxime Bourgery"", ""
""avis:"""": ""Des bus super ! Un service de qualité ! De vrai professionnels ! Rien de mieux pour votre associations ou pour des voyages de groupe !
Ps: En plus c’est les moins cher de tous et les plus sympathiques !
Je conseille vivement."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 ans"", ""name"": ""Maxime Bourgery"", ""
""avis:"""": ""Des bus super ! Un service de qualité ! De vrai professionnels ! Rien de mieux pour votre associations ou pour des voyages de groupe !
Ps: En plus c’est les moins cher de tous et les plus sympathiques !
Je conseille vivement."", ""
""évaluation:"""": 5"
31571121800265,183,4.0,5.0,nan
32095539602633,191,4.0,9.0,"""
""date:"""": ""il y a 3 ans"", ""name"": ""GOMEZ Marco"", ""
""avis:"""": ""Oh oui  !
C'est cool cette boîte !
Ne les cherchez pas, ils sont tous dehors ... …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 3 ans"", ""name"": ""GOMEZ Marco"", ""
""avis:"""": ""Oh oui  !
C'est cool cette boîte !
Ne les cherchez pas, ils sont tous dehors ... …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 11 mois"", ""name"": ""De Sa Costa Félicia"", ""
""avis:"""": ""Merci pour ces 4 années !
J'ai intégré le groupe en 2018 en CDD en tant que chargée de recrutement puis j'ai évolué sur un poste de développement RH. J'ai vécu une expérience humaine …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 11 mois"", ""name"": ""De Sa Costa Félicia"", ""
""avis:"""": ""Merci pour ces 4 années !
J'ai intégré le groupe en 2018 en CDD en tant que chargée de recrutement puis j'ai évolué sur un poste de développement RH. J'ai vécu une expérience humaine …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 5 ans"", ""name"": ""Loic R"", ""
""avis:"""": ""Venu ici pour acheter du matériel industriel. Une sonnette on vous ouvre, et vous pouvez divaguer dans le bâtiment a votre guise. porte apres porte à la recherche du ""magasin"". Pour au final trouver quelqu'un qui vous envoi dans une autre agence. Si vous cherchez du matériel ce n'est pas ici que vous le trouverez."", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 5 ans"", ""name"": ""Loic R"", ""
""avis:"""": ""Venu ici pour acheter du matériel industriel. Une sonnette on vous ouvre, et vous pouvez divaguer dans le bâtiment a votre guise. porte apres porte à la recherche du ""magasin"". Pour au final trouver quelqu'un qui vous envoi dans une autre agence. Si vous cherchez du matériel ce n'est pas ici que vous le trouverez."", ""
""évaluation:"""": 1"
