,ape_code,revenue_2022,resultat_exploitation_ratio_2022,last_number_of_employees,enrollment,equity_2022,current_assets_2022,gross_operating_ebitda_ratio_2022,net_result_2022,current_liabilities_2022,capital,roe_2022,net_debt_2022,reimbursement_ratio_2022,siren,siret,robustness_ratio_2022,societeinfo_growth_ratio_2022,gross_operating_ebitda_2022,resultat_d_exploitation_2022,solvability_ratio_2022,resultat_exploitation_ratio,net_result,current_assets,equity,current_liabilities,revenue,robustness_ratio,solvability_ratio,net_debt,gross_operating_ebitda,gross_operating_ebitda_ratio,CAGR_18_22,RCI_2022,RCI,total_fonds,equity_costs,RdtCpx_2022,RdtCpx,reimbursement_ratio,RCI_21_22,capital_moy_sect,enrollment_moy_sect,last_number_of_employees_moy_sect,employees_number_for_linkedin_moy_sect,revenue_2022_moy_sect,net_result_2022_moy_sect,equity_2022_moy_sect,roe_2022_moy_sect,net_debt_2022_moy_sect,current_assets_2022_moy_sect,current_liabilities_2022_moy_sect,solvability_ratio_2022_moy_sect,gross_operating_ebitda_2022_moy_sect,gross_operating_ebitda_ratio_2022_moy_sect,gross_operating_ebitda_ratio_moy_sect,reimbursement_ratio_2022_moy_sect,robustness_ratio_2022_moy_sect,societeinfo_growth_ratio_2022_moy_sect,resultat_exploitation_ratio_2022_moy_sect,resultat_d_exploitation_2022_moy_sect,resultat_exploitation_ratio_moy_sect,net_result_moy_sect,current_assets_moy_sect,equity_moy_sect,current_liabilities_moy_sect,revenue_moy_sect,reimbursement_ratio_moy_sect,robustness_ratio_moy_sect,solvability_ratio_moy_sect,net_debt_moy_sect,gross_operating_ebitda_moy_sect,CAGR_18_22_moy_sect,RCI_2022_moy_sect,RCI_moy_sect,total_fonds_moy_sect,equity_costs_moy_sect,enrollment_sum,last_number_of_employees_sum,employees_number_for_linkedin_sum,revenue_2022_sum,roe_2022_sum,net_debt_2022_sum,gross_operating_ebitda_2022_sum,resultat_d_exploitation_2022_sum,net_result_sum,revenue_sum,net_debt_sum,pdm,pdm_2022,classification
6601,3109A,119693005.0,0.1018072610007577,255.0,255.0,38307817.0,73089238.0,0.1538146945178626,8155125.0,38795676.0,1705758.0,0.2128840962146185,58302580.0,1.5219499456207592,349797357.0,34979735700010.0,0.0681336808278813,0.1901351282030911,18410543.0,12185617.0,1.8839532013825453,0.0807227607280231,4800692.75,50868162.5,27964420.0,29050115.75,89791859.4,0.0593780853048401,1.7649900851626985,40430566.8,8952643.0,0.102569492380674,0.1306178663581659,0.237803381287718,0.2200331131841579,68394986.8,0.050443325825746,0.2128840962146185,0.1716714578739698,1.0388241826578202,0.0,1705758.0,255.0,255.0,247.0,119693005.0,8155125.0,38307817.0,0.2128840962146185,58302580.0,73089238.0,38795676.0,1.8839532013825453,18410543.0,0.1538146945178626,0.102569492380674,1.5219499456207592,0.0681336808278813,0.1901351282030911,0.1018072610007577,12185617.0,0.0807227607280231,4800692.75,50868162.5,27964420.0,29050115.75,89791859.4,1.0388241826578202,0.0593780853048401,1.7649900851626985,40430566.8,8952643.0,0.1306178663581659,0.237803381287718,0.2200331131841579,68394986.8,0.050443325825746,255.0,255.0,247.0,119693005.0,0.2128840962146185,58302580.0,18410543.0,12185617.0,4800692.75,89791859.4,40430566.8,1.0,1.0,Pépite
6615,2592Z,109282503.0,0.0897300458061433,602.0,602.0,47374186.0,73705263.0,0.1431172472321575,21238867.0,59935587.0,22368000.0,0.448321518389783,38318510.0,0.8088478818401228,348390626.0,34839062600292.0,0.1943482846471772,0.1429214964574323,15640211.0,9805924.0,1.2297412387068136,0.0853506732518129,14957257.5,54607866.0,45904726.0,59482321.5,97598891.8,0.1650328359323483,0.9931812114364252,28601552.2,14258905.5,0.1503172270358092,0.0009869883720161,1.5424376724623006,-3.068498112250692,74506278.2,0.0608059448874739,0.448321518389783,0.3258326277778022,1.2957777266767696,-2.4,22368000.0,602.0,602.0,26.0,109282503.0,21238867.0,47374186.0,0.448321518389783,38318510.0,73705263.0,59935587.0,1.2297412387068136,15640211.0,0.1431172472321575,0.1503172270358092,0.8088478818401228,0.1943482846471772,0.1429214964574323,0.0897300458061433,9805924.0,0.0853506732518129,14957257.5,54607866.0,45904726.0,59482321.5,97598891.8,1.2957777266767696,0.1650328359323483,0.9931812114364252,28601552.2,14258905.5,0.0009869883720161,1.5424376724623006,-3.068498112250692,74506278.2,0.0608059448874739,602.0,602.0,26.0,109282503.0,0.448321518389783,38318510.0,15640211.0,9805924.0,14957257.5,97598891.8,28601552.2,1.0,1.0,À potentiel
93,4673A,63641146.0,0.0845626192840713,46.0,46.0,9049203.0,25946139.0,0.1090204598138443,4838092.0,9904202.0,336000.0,0.5346428851248005,20808425.0,2.299475987001286,72800600.0,7280060000057.0,0.0760214468796649,0.153272752085997,6938187.0,5381662.0,2.6197101997717738,0.0358403713259859,0.0,0.0,0.0,-708.25,53568085.0,0.0152042893759329,1.3098550998858869,4162251.6,1166.75,2.114325508054705e-05,0.0475534914529913,0.3015902630710992,0.0,4162251.6,0.03,0.5346428851248005,0.5346428851248005,2.299475987001286,,598929.6666666666,50.172413793103445,50.172413793103445,19.3125,14534125.857142856,407916.4,3457048.6,0.1132681266841486,3681134.0,6317106.6,3466558.0,1.8892777285267128,899007.6,0.0833360864140269,0.0490680570047701,1.137895809096834,0.0392125540115191,0.0573450328532419,0.0596114744868412,800486.25,0.0312930701604406,313528.0527777777,6611928.169444445,3357258.163888889,3386629.480555556,15992904.436666667,1.0107769089955638,0.0214903539235883,2.190119002917281,4585487.724444445,725973.6055555556,0.067051761862511,0.2007223124167222,0.1255795123298885,7942745.888333334,0.0508851647887191,1455.0,1455.0,309.0,101738881.0,0.5663406334207433,18405670.0,4495038.0,3201945.0,9405841.583333332,479787133.1,137564631.73333335,0.1116496906740411,0.6255341652519256,Pépite
136,4673A,16473030.0,0.1105819026615018,41.0,41.0,5878643.0,8149672.0,0.1495825600997509,1029117.0,5878642.0,900000.0,0.1750602987798374,3774196.0,0.6420182344803044,427180419.0,42718041900041.0,0.0624728419726061,0.0760741843786687,2464078.0,1821619.0,1.3863188130864237,0.0460982768491081,388998.25,5904393.0,4553094.0,4553093.75,13931319.4,0.0352559083733449,1.3111705167432617,3432866.2,1259435.0,0.0929607446181293,0.0776194052154814,0.4531498923395992,0.2878698038202863,7985960.2,0.0585068663377511,0.1750602987798374,0.0854360243825407,0.9999999450922824,0.03,598929.6666666666,50.172413793103445,50.172413793103445,19.3125,14534125.857142856,407916.4,3457048.6,0.1132681266841486,3681134.0,6317106.6,3466558.0,1.8892777285267128,899007.6,0.0833360864140269,0.0490680570047701,1.137895809096834,0.0392125540115191,0.0573450328532419,0.0596114744868412,800486.25,0.0312930701604406,313528.0527777777,6611928.169444445,3357258.163888889,3386629.480555556,15992904.436666667,1.0107769089955638,0.0214903539235883,2.190119002917281,4585487.724444445,725973.6055555556,0.067051761862511,0.2007223124167222,0.1255795123298885,7942745.888333334,0.0508851647887191,1455.0,1455.0,309.0,101738881.0,0.5663406334207433,18405670.0,4495038.0,3201945.0,9405841.583333332,479787133.1,137564631.73333335,0.0290364589604289,0.1619147944039211,Pépite
198,5530Z,11899126.0,0.240699022768563,45.0,45.0,8718214.0,13877914.0,0.4551812460847965,2015551.0,8718214.0,70000.0,0.2311885209516536,15103548.0,1.7324130836889298,325558930.0,32555893000013.0,0.1693864742671016,0.1954036868354787,5416259.0,2864108.0,1.5918299321397709,0.054594682657167,370284.0,6704992.5,5690402.5,5690402.75,9021306.2,0.0534741933008943,1.2465128054296173,14363868.0,2827595.5,0.3342829278053695,0.1665138241475436,0.3906333701571797,0.3649593345487671,20054270.5,0.0441875080921043,0.2311885209516536,0.0650716711164104,1.0000000439336234,-0.23,628296.25,32.75,32.75,35.5,6211804.0,20060.5,-1386835.0,0.0319631297765291,10212339.0,2979010.0,-1386834.5,0.0708298958034912,1073461.5,0.1808371113230992,0.2263073246724524,-0.2862129248045988,0.0077501452555069,0.171291978343969,0.0327383048602838,206026.0,0.123797313258736,497469.5833333334,3570025.875,3404265.104166666,3411205.395833334,7426967.808333334,1.0029900128570208,0.0665279942529426,0.7563862956284932,8437296.733333334,1536951.8958333333,-0.0170146891127433,-0.0443185786997711,-0.0250208887351747,11841561.8375,0.0407418617719444,131.0,131.0,71.0,12423608.0,0.0639262595530583,20424678.0,2146923.0,412052.0,1989878.3333333333,29707871.23333333,33749186.93333334,0.3036672041946163,0.9577834394002128,Pépite
212,5530Z,8084202.0,0.1512896387299575,44.0,44.0,11642074.0,2020359.0,0.3998298162267593,1202889.0,11642074.0,820000.0,0.1033225695009325,24554808.0,2.109143783143794,530996826.0,53099682600018.0,0.1487950202134978,0.2341660030874752,3232305.0,1223056.0,0.1735394397939748,0.3034203656704783,0.0,0.0,0.0,0.0,7604585.0,0.0371987550533744,0.1735394397939748,4910961.6,0.0,0.0,-0.0604644091662937,-0.1250181490513905,0.2341660030874752,4910961.6,0.03,0.1033225695009325,0.1033225695009325,2.109143783143794,,628296.25,32.75,32.75,35.5,6211804.0,20060.5,-1386835.0,0.0319631297765291,10212339.0,2979010.0,-1386834.5,0.0708298958034912,1073461.5,0.1808371113230992,0.2263073246724524,-0.2862129248045988,0.0077501452555069,0.171291978343969,0.0327383048602838,206026.0,0.123797313258736,497469.5833333334,3570025.875,3404265.104166666,3411205.395833334,7426967.808333334,1.0029900128570208,0.0665279942529426,0.7563862956284932,8437296.733333334,1536951.8958333333,-0.0170146891127433,-0.0443185786997711,-0.0250208887351747,11841561.8375,0.0407418617719444,131.0,131.0,71.0,12423608.0,0.0639262595530583,20424678.0,2146923.0,412052.0,1989878.3333333333,29707871.23333333,33749186.93333334,0.2559787922962105,0.6507129007933927,À potentiel
215,5530Z,7799989.0,0.1860698777908533,7.0,7.0,33723786.0,9654859.0,0.2331417390460422,2050619.0,33723787.0,1200000.0,0.0608063104184091,13661353.0,0.4050954717836247,483221495.0,48322149500011.0,0.2629002425516241,0.3363822881124345,1818503.0,1451343.0,0.286292254188416,0.1246348463041953,1758153.25,7309124.25,11963450.5,11965342.5,6070437.8,0.2980808157577921,0.5400297206593895,9890487.4,1086005.75,0.1890206976759206,0.0161426365538941,-0.0851977703369256,-0.3775925344564765,21853937.9,0.057371383946323,0.0608063104184091,0.1469603815387542,1.0001581483536042,0.33,628296.25,32.75,32.75,35.5,6211804.0,20060.5,-1386835.0,0.0319631297765291,10212339.0,2979010.0,-1386834.5,0.0708298958034912,1073461.5,0.1808371113230992,0.2263073246724524,-0.2862129248045988,0.0077501452555069,0.171291978343969,0.0327383048602838,206026.0,0.123797313258736,497469.5833333334,3570025.875,3404265.104166666,3411205.395833334,7426967.808333334,1.0029900128570208,0.0665279942529426,0.7563862956284932,8437296.733333334,1536951.8958333333,-0.0170146891127433,-0.0443185786997711,-0.0250208887351747,11841561.8375,0.0407418617719444,131.0,131.0,71.0,12423608.0,0.0639262595530583,20424678.0,2146923.0,412052.0,1989878.3333333333,29707871.23333333,33749186.93333334,0.2043376905844651,0.6278360521355792,À potentiel
217,5530Z,5127165.0,0.2838266371376775,44.0,44.0,2675689.0,7239827.0,0.3648166189307346,1031810.0,2675688.0,348885.0,0.3856240392661479,6467363.0,2.4170832260400967,401538996.0,40153899600018.0,0.2012437672670959,0.1942021916992691,1870475.0,1455226.0,2.7057814662995088,0.1185269048315434,387404.5,4539836.25,1794637.75,1819637.75,4488559.0,0.1084408940186925,3.15508343502024,5857198.6,1222801.75,0.2777248332392566,-0.0087078778668192,0.2260689255958243,0.1424177316471573,7651836.35,0.0417268435177655,0.3856240392661479,0.2158677983899536,1.0139303879014023,0.04,628296.25,32.75,32.75,35.5,6211804.0,20060.5,-1386835.0,0.0319631297765291,10212339.0,2979010.0,-1386834.5,0.0708298958034912,1073461.5,0.1808371113230992,0.2263073246724524,-0.2862129248045988,0.0077501452555069,0.171291978343969,0.0327383048602838,206026.0,0.123797313258736,497469.5833333334,3570025.875,3404265.104166666,3411205.395833334,7426967.808333334,1.0029900128570208,0.0665279942529426,0.7563862956284932,8437296.733333334,1536951.8958333333,-0.0170146891127433,-0.0443185786997711,-0.0250208887351747,11841561.8375,0.0407418617719444,131.0,131.0,71.0,12423608.0,0.0639262595530583,20424678.0,2146923.0,412052.0,1989878.3333333333,29707871.23333333,33749186.93333334,0.1510898901084393,0.4126953297303006,À potentiel
235,4110A,7498882.0,0.0959889754232697,4.0,4.0,6564405.0,5904839.0,0.0964871830227492,496964.0,6564405.0,3812500.0,0.0757058712861257,1593781.0,0.2427913877952381,320942949.0,32094294900035.0,0.0662717455748737,3.8340081188225614,723546.0,719810.0,0.8995238715466215,-1.0127939254928708,0.0,0.0,0.0,0.0,2273003.5,0.0165679363937184,0.8995238715466215,318756.2,-50776.75,-0.0995574145479751,-0.30422103269746353,-0.7534712219853661,43.38442643812184,318756.2,0.03,0.0757058712861257,0.0757058712861257,0.2427913877952381,,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.0265113817300847,1.358644978976817,À potentiel
260,4110A,145830344.0,,740.0,740.0,35387741.0,108152141.0,-0.135326095095819,-12188877.0,44777659.0,21600000.0,-0.3444378379507186,70626712.0,1.995796001784912,339788309.0,33978830900781.0,-0.0835825841568336,-0.0381983349203276,-19734651.0,,2.415314766678624,-0.0473655194701807,-5279174.75,73593860.5,3982227.5,10331307.5,145532526.6,-0.046442960765418,10.0,72190986.6,-8612411.0,-0.0613749058045726,0.0212081087150709,-0.1923309921491744,-0.0834486516849865,76173214.1,0.0326139290215403,-0.3444378379507186,-1.32568386662992,2.5943539137329545,-0.07,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,1.6974317755499773,26.42149385175843,À potentiel
271,4110A,10689329.0,0.0681885645020375,,,697194.0,922763.0,0.0538491237382627,696194.0,697195.0,1000.0,0.9985656789932214,225568.0,0.3235369208570355,821337649.0,82133764900023.0,0.065129813106136,2.3509309526959288,575611.0,728890.0,1.323536456801899,0.1533058993721979,526800.0,10079152.0,527800.0,527795.25,5105916.8,0.1318194088420333,10.0,7686199.0,396131.25,0.1075291877304955,0.1989641907280044,3.0864040998723223,0.0551544679764997,8213999.0,0.0332128077931346,0.9985656789932214,0.9981053429329292,0.9999910003789314,2.99,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.059553322010658,1.936689119055517,Pépite
278,4110A,30930580.0,-0.1002747119517319,50.0,50.0,80832681.0,126459448.0,-0.0992807118392219,21412937.0,80924683.0,117648.0,0.2649044512082928,47404426.0,0.58645123993846,531272920.0,53127292000012.0,0.6922901866049715,0.4032479158665891,-3070810.0,-3101555.0,1.562680795425544,-0.034645128269373,12790298.5,17622882.25,51744888.0,51813889.0,21992140.0,0.6549218022722624,0.6383607783466572,20036029.8,-898931.5,-0.042604657609488,0.0805000165937814,0.4702546944076685,-0.3740837055053958,71780917.8,0.0660436238389807,0.2649044512082928,0.2471799436496992,1.0013334843820707,1.05,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.2565073122859098,5.603992330302137,Pépite
304,4110A,18584765.0,0.2096185235594854,100.0,100.0,4376306.0,15074872.0,0.3709810697095174,2765381.0,4376306.0,131750.0,0.631898454998348,10940458.0,2.4999298495123514,395203995.0,39520399500059.0,0.1487982764377166,0.0918440130266246,6894596.0,3895711.0,3.4446567493223736,0.108135079820148,1022969.0,10578408.5,1412362.5,835763.75,14116390.2,0.0846525111737108,4.3965775682076185,10092826.8,4502911.25,0.3375098224876026,0.2032283379269717,0.2584814637774819,0.1049991071469582,11505189.3,0.0361379368177801,0.631898454998348,0.724296347432051,0.5917487543035163,0.07,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.1646477927741982,3.3671816215689327,Pépite
306,4110A,18316776.0,0.0843574764467284,,,1439487.0,2239262.0,0.0843574218519678,1519062.0,1468111.0,1000.0,1.0552801102059275,771151.0,0.5357123753114825,852732296.0,85273229600029.0,0.0829328261698456,3.8340081188225614,1545156.0,1545157.0,1.52526750361519,-0.5240428571428571,-16198.666666666666,6437398.0,-26525.0,-26524.666666666668,9193388.0,-0.3056478726293629,-10.0,5040729.75,-12227.666666666666,-0.5240428571428571,1.969863230417908,1.969863230417908,-0.0025060118293494,5014204.75,0.0297355014272203,1.0552801102059275,0.6106943135406848,0.9999874332390828,1.97,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.1072279117303516,3.318627462526156,Pépite
310,4110A,22678964.0,0.2074977498972175,,,3356363.0,8145784.0,0.2075065245484758,3504275.0,3356362.0,1000.0,1.044069130782338,4850472.0,1.445157153740522,849655246.0,84965524600015.0,0.1545165378806545,3.8340081188225614,4706033.0,4705834.0,2.426968247167618,-0.5690857142857143,0.0,0.0,0.0,-589771.0,11374482.0,0.0772582689403272,0.8089894157225394,1654946.25,0.0,0.0,0.7316697087874069,0.7316697087874069,0.0,1654946.25,0.03,1.044069130782338,1.044069130782338,1.445157153740522,0.73,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.132667298701466,4.108967252317877,Pépite
315,4110A,11036964.0,0.1768439219336042,0.0,0.0,15524513.0,17887992.0,0.1808789989710938,5093558.0,15524513.0,457347.0,0.3280977638396773,3967295.0,0.2555503673448565,729502526.0,72950252600027.0,0.461499919724301,0.2896361384403262,1996355.0,1951820.0,1.1522417482596716,-0.2612097768630559,3510581.25,24773457.25,14480294.25,14480293.5,6053511.6,5.259325944860726,1.617972698913532,11266125.4,472927.25,0.0051584049846244,2.0,2.155110326768294,0.3410594968918084,25746419.65,0.0581209862319633,0.3280977638396773,0.2424385298662007,0.9999999482054724,2.01,677142.8571428572,27.142857142857142,27.142857142857142,8.6,5519383.0,-937664.0,1353686.0,-0.6926746675373757,7195900.0,8118204.0,1395849.0,5.815961468611576,-848469.0,-0.1537253348789167,0.0361968548195062,5.315782241967487,-0.169885655697385,-0.0767370783524672,-0.1720971347703176,-949870.0,0.0265755506096334,549600.4642857143,15723194.92857143,3827886.107142857,3964075.892857143,12248127.578571428,1.0472584693046052,0.0298846215377739,4.515747441701833,12917273.885714289,504412.7142857143,0.0900591128535556,-0.139484451505462,0.0398655899524843,16745159.992857143,0.0407667303496573,190.0,190.0,43.0,5519383.0,-0.6926746675373757,7195900.0,-848469.0,-949870.0,3847203.25,85736893.05,90420917.2,0.0706056795931445,1.9996735142315727,Pépite
443,6202A,29799395.0,0.2369497434427779,206.0,206.0,6468564.0,13702022.0,0.2404265589955769,4580056.0,6468564.0,7820.0,0.7080483396314854,8562825.0,1.323759802020974,521053173.0,52105317300022.0,0.1536962747062482,0.202400128151018,7164566.0,7060959.0,2.118247883146862,0.2065252503534023,2483979.25,12356832.5,6711279.75,6648157.5,21059620.6,0.1340965155587416,1.94382201719778,7019896.6,4086402.0,0.2137521210191941,0.2157327813795475,0.6331765526253142,0.4351236057403863,13731176.35,0.054438109230168,0.7080483396314854,0.3701200579516894,0.990594603063596,0.11,384481.17647058825,185.14705882352945,185.14705882352945,301.0967741935484,20666581.33333333,972359.3333333334,3175509.833333333,0.2461325849013509,7524502.333333333,8960502.5,3308003.6666666665,2.625097097878021,1624839.6666666667,0.0633910218936158,0.0723612703457875,2.326430055820519,0.038735839012148,0.1437178285464817,0.0479576019459584,1374911.3333333333,0.0626233165587484,735511.1715686275,7721769.098039216,2869680.18872549,2942009.906862745,16916315.69754902,1.024592071204209,0.0436075054387059,2.903083464645864,6215312.403921569,1179961.6544117648,0.0971795236726018,0.1376097077386869,0.1700382984272878,9084992.59264706,0.0464354245989048,6295.0,6295.0,9334.0,123999488.0,1.4767955094081056,45147014.0,9749038.0,8249468.0,25007379.833333336,575154733.7166667,211320621.7333333,0.0366155738020482,0.2403186938965425,Pépite
